X,Y
3.032581453634085,-2.997622067953179
3.057644110275689,-1.6317011627637517
3.082706766917293,-0.6303310024351805
3.107769423558897,-2.673084843105095
3.132832080200501,-2.1449473254588116
3.1578947368421053,-2.442241277155476
3.182957393483709,-0.16457174803391217
3.208020050125313,-1.3432652060717838
3.233082706766917,-1.604813503133091
3.258145363408521,-2.773922016401667
3.2832080200501252,-1.451537027220315
3.308270676691729,-2.6469932933662204
3.333333333333333,-1.917852987162013
3.3583959899749374,-2.557765151084777
3.3834586466165413,-1.213007625624675
3.408521303258145,-1.275741380874373
3.433583959899749,-2.0189839601722284
3.458646616541353,-1.3685944917484456
3.4837092731829573,-2.80725167731586
3.508771929824561,-3.1508280979855057
3.533834586466165,-1.1614770656231095
3.5588972431077694,-1.3715458434531553
3.5839598997493733,-0.8367326732753895
3.6090225563909772,0.9814926479215076
3.634085213032581,-0.3835597419759067
3.659147869674185,-2.163909896552512
3.6842105263157894,-0.05394944184188266
3.7092731829573933,-2.403754707240706
3.734335839598997,-1.463496062654527
3.7593984962406015,-0.9815836688253652
3.7844611528822054,0.891015435554593
3.8095238095238093,-1.4738139910658568
3.834586466165413,-1.4601717058995969
3.859649122807017,-0.6350002051444174
3.8847117794486214,-1.1011818681579408
3.9097744360902253,0.7892321843276671
3.9348370927318292,-1.315784038232173
3.9598997493734336,-1.280724022042065
3.9849624060150375,-0.4676382589505336
4.010025062656641,-0.4237795321499888
4.035087719298246,2.108284487562461
4.060150375939849,1.2328964478441111
4.0852130325814535,0.4757704732182026
4.110275689223057,-0.7326537651316873
4.135338345864661,1.4413270528837325
4.160401002506266,-0.2996454941662694
4.185463659147869,-0.741365124570827
4.2105263157894735,2.0933127922404053
4.235588972431078,1.322958225407115
4.260651629072681,2.0262818459387635
4.285714285714286,1.5220570287493536
4.31077694235589,2.1563947722890955
4.335839598997493,0.7429369855825246
4.360902255639098,0.45212307516372174
4.385964912280701,2.258216410626231
4.4110275689223055,0.861175323158688
4.43609022556391,1.0605669854583795
4.461152882205513,1.3775536527138053
4.486215538847118,1.930848913249078
4.511278195488721,1.636858141942574
4.5363408521303255,0.6904743999478777
4.56140350877193,1.4933732711997996
4.586466165413533,-0.01794360543678275
4.611528822055138,2.895979037642975
4.636591478696742,0.7307252848866599
4.661654135338345,1.2871184137150689
4.68671679197995,2.49901434893038
4.711779448621554,1.7592169184533684
4.7368421052631575,4.090271944304064
4.761904761904762,1.2993975899609742
4.786967418546365,2.900804440563034
4.81203007518797,2.6324632103014998
4.837092731829574,1.5381390612907002
4.8621553884711775,3.260499670911608
4.887218045112782,2.5931899739270956
4.912280701754385,3.5605908837333904
4.93734335839599,3.6329559712507016
4.962406015037594,4.989972115855457
4.987468671679197,4.177235244102736
5.012531328320802,2.4822455884930266
5.037593984962406,2.6195877023328746
5.0626566416040095,3.9630634244312617
5.087719298245614,3.5200877745828443
5.112781954887218,3.5034521452003924
5.137844611528822,1.24203763036841
5.162907268170426,2.8276239217413397
5.1879699248120295,2.104272046324292
5.213032581453634,3.1100962660112255
5.238095238095238,2.717530737723552
5.263157894736842,3.7091405013149084
5.288220551378446,3.097366459649679
5.313283208020049,3.5457087484312555
5.338345864661654,2.2703839436422495
5.363408521303258,1.7681162697380546
5.3884711779448615,2.276760337845496
5.413533834586466,2.6426787661956106
5.43859649122807,3.0105377245898315
5.463659147869674,4.86133737073614
5.488721804511278,2.5295287778571316
5.513784461152882,1.5848740133610673
5.538847117794486,2.1633069774664415
5.56390977443609,2.0137603796788976
5.588972431077694,2.9266641682740606
5.614035087719298,0.8721308519241384
5.639097744360902,2.4440127203657243
5.664160401002506,2.5053149837151287
5.68922305764411,2.5494371060349024
5.7142857142857135,1.688930010560042
5.739348370927318,2.0180062335580224
5.764411027568922,0.8023868875118783
5.789473684210526,1.7046279471415966
5.81453634085213,1.627704616533053
5.839598997493734,2.560486043516538
5.864661654135338,0.9635035390804303
5.889724310776942,2.877637191097514
5.9147869674185465,3.5692972752887626
5.93984962406015,-0.01506678150681573
5.964912280701754,2.4631193614308335
5.989974937343358,2.6976462868321818
6.015037593984962,1.3692055170280057
6.040100250626566,1.5973859386629203
6.06516290726817,1.8519801275165204
6.090225563909774,1.6795296913227094
6.115288220551378,1.6630857006080133
6.140350877192982,0.29324448270279446
6.165413533834586,3.1211460890252427
6.19047619047619,3.050452733844583
6.215538847117794,1.161971205422771
6.2406015037593985,0.5159139520432381
6.265664160401002,2.51291864607521
6.290726817042606,1.4280964951522421
6.315789473684211,2.1603773860918953
6.340852130325814,1.716129808988091
6.365914786967418,2.7465017589974967
6.390977443609022,2.7716556412810394
6.416040100250626,1.375650712760695
6.4411027568922306,0.7445747887332692
6.466165413533834,0.5739826894104636
6.491228070175438,2.7985089416315247
6.516290726817042,1.0326313302961145
6.541353383458646,1.7501063807169226
6.5664160401002505,1.6980228945278637
6.591478696741854,2.281069397178426
6.616541353383458,0.4384385478428492
6.641604010025063,2.60624993705306
6.666666666666666,2.9856694752356394
6.69172932330827,2.595938244663649
6.716791979949875,2.2436687479654664
6.741854636591478,2.70015968941013
6.7669172932330826,3.0510357745212824
6.791979949874686,-0.07049361823565858
6.81704260651629,4.708850880315526
6.842105263157895,3.194446786074099
6.867167919799498,2.2037771787440636
6.8922305764411025,2.517320670357633
6.917293233082706,3.454195730589727
6.94235588972431,2.8964546720969406
6.967418546365915,1.0337346103250886
6.992481203007518,5.18035765467439
7.017543859649122,3.056183372689073
7.042606516290727,4.23699706489478
7.06766917293233,2.5739432338645765
7.0927318295739346,4.850434804640013
7.117794486215539,3.6471902638533313
7.142857142857142,4.015032749442601
7.167919799498747,2.404662369962807
7.19298245614035,4.70300535909562
7.2180451127819545,4.221675631073052
7.243107769423559,4.871592679558158
7.268170426065162,2.977281397440314
7.293233082706767,3.1575436579998692
7.31829573934837,5.973118673858807
7.343358395989974,2.6371014993565103
7.368421052631579,3.5862269848767103
7.393483709273182,4.881136802100775
7.4185463659147866,3.8609198092288617
7.443609022556391,4.361856083124305
7.468671679197994,3.3918032164656005
7.493734335839599,4.170191325076536
7.518796992481203,2.498923465335526
7.5438596491228065,5.465233479837565
7.568922305764411,3.6868426193315726
7.593984962406014,3.118905614543136
7.619047619047619,4.455647632722577
7.644110275689223,3.3147679694890657
7.669172932330826,2.423442676764482
7.694235588972431,2.3891439308602207
7.719298245614034,4.403707652162824
7.744360902255639,3.520322082223363
7.769423558897243,3.5120275489058885
7.794486215538846,4.685173200481629
7.819548872180451,2.4381742933567505
7.844611528822055,2.787776844752822
7.8696741854636585,3.082936105297431
7.894736842105263,3.507468343828603
7.919799498746867,3.3122280138048157
7.944862155388471,3.0048288001129286
7.969924812030075,3.1635014093309337
7.994987468671678,3.0474005545527985
8.020050125313283,2.3609258878656267
8.045112781954886,2.1896975611342464
8.070175438596491,3.195801422103939
8.095238095238095,1.9455059771871053
8.120300751879698,1.5908591352587784
8.145363408521304,2.3444970611646627
8.170426065162907,2.4046111794345464
8.19548872180451,4.721544788905318
8.220551378446114,1.6598661457605055
8.24561403508772,3.2049293955547267
8.270676691729323,2.903478392530069
8.295739348370926,0.8596542378919658
8.320802005012531,2.7120238858189465
8.345864661654135,0.6431052437930265
8.370927318295738,-0.9457419863821086
8.395989974937343,2.2046147114779377
8.421052631578947,-0.274114094260532
8.44611528822055,1.8150086079661438
8.471177944862156,0.5613809942467654
8.496240601503759,2.7854875482632435
8.521303258145362,2.074427979850285
8.546365914786968,0.43216378581159437
8.571428571428571,0.07720626191030311
8.596491228070175,-0.5694604804300245
8.62155388471178,0.08356251113226892
8.646616541353383,0.12450986738151915
8.671679197994987,-0.07871920552098877
8.69674185463659,0.3247321259203661
8.721804511278195,0.6297638021597515
8.746867167919799,0.2854845024787618
8.771929824561402,-0.9421408525758528
8.796992481203008,-1.7278210243462582
8.822055137844611,0.9644701085220359
8.847117794486214,-1.1973400570490158
8.87218045112782,-1.265611845892685
8.897243107769423,-1.2373388426684122
8.922305764411027,-2.659264763924625
8.947368421052632,-1.391245038712018
8.972431077694235,-1.4868542168205643
8.997493734335839,-0.47744650843375025
9.022556390977442,-0.4864670584033445
9.047619047619047,-1.2646265276546667
9.072681704260651,-0.4162240852778075
9.097744360902254,-1.083839935298915
9.12280701754386,-1.5111403775888597
9.147869674185463,-1.401975997588056
9.172932330827066,-1.816676263861851
9.197994987468672,-2.0795525002496715
9.223057644110275,-2.0065762624585566
9.248120300751879,-2.916360464473435
9.273182957393484,-1.5526970868562346
9.298245614035087,-2.8662615204292736
9.32330827067669,-1.0666512111785424
9.348370927318296,-2.187976981585203
9.3734335839599,-1.9143066544787295
9.398496240601503,-1.4902614779383485
9.423558897243108,-1.3560700588637773
9.448621553884712,-3.5802703579895474
9.473684210526315,-2.2217859649105676
9.498746867167918,-1.1349186363779666
9.523809523809524,-3.7084157721455493
9.548872180451127,-1.6132664137702686
9.57393483709273,-4.241410059859766
9.598997493734336,-2.988761075591449
9.62406015037594,-1.903198854088574
9.649122807017543,-3.5693534748138482
9.674185463659148,-2.8642684253781128
9.699248120300751,-3.3121082566427864
9.724310776942355,-0.14914514770774034
9.74937343358396,-1.5856543350432397
9.774436090225564,-1.1309015430039975
9.799498746867167,-1.8650052618396016
9.82456140350877,-1.9358578036675942
9.849624060150376,-3.1350903690296743
9.87468671679198,-1.7428819803577682
9.899749373433583,-2.1413547076641373
9.924812030075188,-0.4473037014804623
9.949874686716791,-0.08620224956421274
9.974937343358395,0.32031673890164214
10.0,-0.20972476685644592
